名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
湖滨1号,简阳东部新区,四川省成都市简阳市三岔街道湖滨一号成都东部新区三岔中学,13263,塔楼,180户,2栋,商品房,2018年 ,暂无信息,暂无信息,暂无信息
天湖佳苑,简阳东部新区,三岔街天湖佳苑,9863,未知类型,96户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
滨江新城,简阳东溪片区,天华街45号,7755,塔板结合,1339户,9栋,商品房/拆迁安置房,2016-2019年 ,1.5至4元/平米/月,精房物业公司,北京银河房地产开发有限公司
巴黎阳光,简阳东溪片区,东溪大道329号,7228,塔楼/板楼,2770户,18栋,商品房/拆迁安置房,2000-2016年 ,1.35至1.5元/平米/月,东城物业,成都瑞进合能房地产开发有限公司
东江锦绣,简阳东溪片区,东溪镇666号,7793,塔板结合,589户,4栋,商品房/拆迁安置房,2010-2016年 ,1.5元/平米/月,成都东能物业管理有限公司,	西安大德房地产开发有限公司
东城花园,简阳东溪片区,东溪北路加州花园,6207,塔板结合,1833户,8栋,商品房/拆迁安置房,2005-2015年 ,0.65至1元/平米/月,单位自管物业,简阳市亿晟房地产开发有限公司
西峰丽景,简阳高铁新区,建设西路西峰丽景,4290,塔板结合,382户,7栋,商品房,1980-2013年 ,1.2元/平米/月,简阳市宏新家和商业管理有限公司,简阳嘉欣瑞恒投资开发有限公司
中心家园,简阳高铁新区,凤山路中心家园,3843,板楼/塔板结合,759户,20栋,商品房,2005-2014年 ,0.6元/平米/月,社区物业,简阳世茂房地产开发有限公司
恒新家园,简阳高铁新区,简三路恒新家园,8699,塔板结合,90户,1栋,商品房,2012年 ,1.2元/平米/月,成都世嘉物业管理有限公司,简阳嘉欣瑞恒投资开发有限公司
凯力威锦绣阳光,简阳高铁新区,简新大道北路凯力威锦绣阳光,5282,塔板结合,540户,2栋,商品房,2010-2017年 ,1.5元/平米/月,无物业管理服务,无开发公司
华西美庐,简阳高铁新区,建设西路9号,4087,板楼,134户,4栋,商品房,2011年 ,0.5元/平米/月,简阳市启峰物业管理有限公司,简阳嘉顺房地产开发有限公司
丰荷苑,简阳高铁新区,建设西路丰荷苑,5638,塔板结合,522户,5栋,商品房,2000-2015年 ,1.5元/平米/月,上好家,云南红塔房地产开发公司
兴旺逸景,简阳高铁新区,新达街458号,4097,板楼,304户,3栋,商品房,2022年 ,1.28元/平米/月,成都市佳诚鑫物业管理有限公司,四川通汇房地产开发有限公司
优佳国际,简阳高铁新区,简阳市凤山路,7786,塔楼,868户,6栋,商品房,2022年 ,暂无信息,暂无信息,暂无信息
新城悦隽锦城,简阳高铁新区,凯力威大道1号,6742,塔楼,360户,2栋,商品房,2019-2020年 ,1.2元/平米/月,西藏新城悦物业服务股份有限公司,简阳市亿晟房地产开发有限公司
四川省棉研所,简阳高铁新区,四川省成都市简阳市凤山路367号,5736,未知类型,48户,2栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
万汇中心,简阳高铁新区,Y183万汇中心,0,塔楼/板楼,3458户,17栋,商品房,2020-2022年 ,1.98元/平米/月,成都白华物业管理有限公司,成都中弘信置业有限公司
沱电住宅区,简阳高铁新区,新达街436号,0,塔板结合,128户,5栋,商品房,1998-2000年 ,暂无信息,无物业管理服务,无开发公司
瑞博嘉苑,简阳河东新区,雄州大道南段868号,6494,塔板结合,145户,1栋,商品房,2010-2016年 ,1.2元/平米/月,暂无信息,简阳嘉顺房地产开发有限公司
金财花园,简阳河东新区,雄州大道南段金财花园,6199,塔板结合,232户,1栋,商品房,2010-2016年 ,1.5元/平米/月,暂无信息,简阳嘉顺房地产开发有限公司
锦城名都,简阳河东新区,雄州大道南段锦城名都,7907,塔板结合,108户,1栋,商品房,2017年 ,1.8元/平米/月,成都市维森物业管理有限公司,锦城开发商
金地花园,简阳河东新区,射洪路南段22号,7621,塔板结合,235户,5栋,商品房,2013-2017年 ,1.2元/平米/月,成都坤和物业咨询发展有限公司,简阳京新房地产开发有限公司
金色海岸,简阳河东新区,人民路金色海岸,6411,塔板结合,659户,7栋,商品房,2001-2018年 ,0.7至1.2元/平米/月,成都干道恒兴物业管理公司,北京金色丰顺置业有限公司
香江逸景,简阳河东新区,学园路40号,7147,塔板结合,401户,10栋,商品房,1998-2014年 ,1至1.5元/平米/月,自带物业,简阳世茂房地产开发有限公司
九号花园,简阳河东新区,鸿雁路86号,6554,板楼/塔板结合,485户,11栋,商品房,2008-2019年 ,0.7至1.5元/平米/月,单位自管物业,简阳京新房地产开发有限公司
河东花园B区,简阳河东新区,人民路44号,6976,塔楼/平房,561户,6栋,商品房,2000-2020年 ,1.5元/平米/月,简阳市惠信物业管理有限公司,简阳京新房地产开发有限公司
江水湾三期,简阳河东新区,东滨路南段46号,7019,塔楼/平房,1003户,7栋,商品房/拆迁安置房,2001-2017年 ,1至1.1元/平米/月,上好家,四川省京龙置业有限公司 
鳌山国际,简阳河东新区,鳌山国际,7474,塔板结合,969户,8栋,商品房,2005-2020年 ,1.1至1.5元/平米/月,成都住佳物业管理有限公司,兴隆县三合投资有限公司
喜悦美湖,简阳河东新区,东滨路中段466号,9380,塔楼/塔板结合,2808户,12栋,商品房/拆迁安置房,2011-2020年 ,0.8至3元/平米/月,资阳市喜悦物业服务有限公司,"""浙江富园房地产开发有限公司"
天慧国际外滩,简阳河东新区,印鳌路15号,7956,塔板结合,676户,8栋,商品房,2008-2019年 ,1.6至5元/平米/月,单位自管物业,河北精华投资有限公司
东湖胜景二期,简阳河东新区,泛月路17号,7130,塔楼,922户,7栋,商品房,2010-2015年 ,0.6至1.8元/平米/月,小区物业,东湖地产
蓝湖城邦,简阳河东新区,蜀阳路蓝湖城邦,8776,塔楼/塔板结合,1588户,9栋,商品房,2015-2021年 ,1.5元/平米/月,深圳长城物业,海南德源房地产开发有限公司
佰盛香格里拉,简阳河东新区,泰安路39号,8427,塔板结合/平房,866户,9栋,商品房,2013-2019年 ,1.3至1.5元/平米/月,仁和春天物管,佳木斯百盛投资担保有限公司
山漫锦城,简阳河东新区,龙颈路355号,9327,塔楼/塔板结合,1044户,13栋,商品房,2010-2019年 ,1.5至3元/平米/月,暂无信息,暂无信息
枫丹雅筑,简阳河东新区,雄州大道新东南酒店路口向东50米,8041,塔楼,1028户,5栋,商品房/拆迁安置房,2014-2020年 ,1.5元/平米/月,暂无信息,广州市伟腾房地产开发有限公司
港通山水华庭,简阳河东新区,雄州大道南段港通山水华庭,8130,塔楼/塔板结合,1345户,7栋,商品房/经济适用房/拆迁安置房,2007-2020年 ,1.1至1.5元/平米/月,单位自管物业,港通（天津）置业有限公司
滨河湾1期,简阳河东新区,雄州大道南段滨河湾1期,10299,塔楼/板楼/塔板结合,584户,9栋,商品房,2014-2022年 ,1.5元/平米/月,暂无信息,"""浙江富园房地产开发有限公司"
巴黎春天,简阳河东新区,雄州大道南段471号,7575,板楼/塔板结合,523户,7栋,商品房/私产/拆迁安置房,2000-2020年 ,1元/平米/月,仁和春天物管,简阳京新房地产开发有限公司
碧水云居,简阳河东新区,东滨路中段412号,7693,塔板结合,1152户,6栋,商品房,2008-2019年 ,1.5元/平米/月,洁鑫兴,简阳嘉欣瑞恒投资开发有限公司
山水年华A区,简阳河东新区,学园路山水年华A区,5854,板楼/塔板结合/平房,210户,10栋,商品房,2008-2015年 ,0.7至1.5元/平米/月,单位自管物业,简阳嘉欣瑞恒投资开发有限公司
二号花园,简阳河东新区,雄州大道南段342号,6534,塔板结合,518户,7栋,商品房/拆迁安置房,2003-2015年 ,0.7至1.5元/平米/月,暂无信息,南京市雄州房地产开发公司
山水年华B区,简阳河东新区,学园路山水年华B区,5857,板楼/塔板结合,218户,13栋,商品房,2008-2013年 ,1.5元/平米/月,单位自管物业,万业集团
印鳌嘉苑,简阳河东新区,人民路印鳌嘉苑,6280,塔楼/板楼,344户,5栋,商品房,2009-2014年 ,1至1.5元/平米/月,佳旺物业,简阳嘉欣瑞恒投资开发有限公司
诚卓江东半岛,简阳河东新区,雄州大道北段诚卓江东半岛,9067,塔楼/塔板结合,1539户,9栋,商品房/私产/拆迁安置房,2013-2020年 ,1.2至2.6元/平米/月,暂无信息,"""浙江富园房地产开发有限公司"
园艺场小区,简阳河东新区,园艺路园艺场小区,3852,板楼,67户,2栋,商品房,2002-2013年 ,0.5元/平米/月,暂无信息,万昌地产
六号花园,简阳河东新区,射洪路南段六号花园,6280,塔板结合,489户,7栋,商品房,2008-2013年 ,0.55至1.1元/平米/月,四川广厦物业,简阳京新房地产开发有限公司
东城华府A区,简阳河东新区,雄州大道南段东城华府A区,8647,塔板结合,1962户,8栋,商品房,2010-2020年 ,1.5至2.5元/平米/月,暂无信息,慈溪维科精华房地产开发有限公司
东城华府B区,简阳河东新区,民生路288号,9224,塔板结合,775户,5栋,商品房/拆迁安置房,2010-2019年 ,1.5元/平米/月,东城物业,河北精华投资有限公司
金地花园,简阳河东新区,射洪路南段22号,7621,塔板结合,235户,5栋,商品房,2013-2017年 ,1.2元/平米/月,成都坤和物业咨询发展有限公司,简阳京新房地产开发有限公司
金色海岸,简阳河东新区,人民路金色海岸,6411,塔板结合,659户,7栋,商品房,2001-2018年 ,0.7至1.2元/平米/月,成都干道恒兴物业管理公司,北京金色丰顺置业有限公司
香江逸景,简阳河东新区,学园路40号,7147,塔板结合,401户,10栋,商品房,1998-2014年 ,1至1.5元/平米/月,自带物业,简阳世茂房地产开发有限公司
港通山水华庭,简阳河东新区,雄州大道南段港通山水华庭,8130,塔楼/塔板结合,1345户,7栋,商品房/经济适用房/拆迁安置房,2007-2020年 ,1.1至1.5元/平米/月,单位自管物业,港通（天津）置业有限公司
锦城名都,简阳河东新区,雄州大道南段锦城名都,7907,塔板结合,108户,1栋,商品房,2017年 ,1.8元/平米/月,成都市维森物业管理有限公司,锦城开发商
大地国际花园,简阳河东新区,雄州大道北段888号,7699,塔板结合,814户,4栋,商品房/校产/拆迁安置房,2012-2020年 ,1.2至1.3元/平米/月,四川诚友物业管理有限公司,简阳嘉欣瑞恒投资开发有限公司
文教卫生花园,简阳河东新区,东滨路南段文教卫生花园,6516,塔板结合,1008户,12栋,商品房/拆迁安置房,2005-2018年 ,1元/平米/月,简阳市惠信物业管理有限公司,简阳市亿晟房地产开发有限公司
七号花园,简阳河东新区,园艺路七号花园,6395,塔板结合,497户,8栋,商品房,2008-2020年 ,1.5至5元/平米/月,暂无信息,简阳京新房地产开发有限公司
东湖胜景一期,简阳河东新区,雄州大道南段349号,6546,板楼/塔板结合,558户,8栋,商品房,2009-2020年 ,1至1.5元/平米/月,自带物业, 重庆桥达茂宸房地产开发有限公司
巴黎春天,简阳河东新区,雄州大道南段471号,7575,板楼/塔板结合,523户,7栋,商品房/私产/拆迁安置房,2000-2020年 ,1元/平米/月,仁和春天物管,简阳京新房地产开发有限公司
碧水云居,简阳河东新区,东滨路中段412号,7693,塔板结合,1152户,6栋,商品房,2008-2019年 ,1.5元/平米/月,洁鑫兴,简阳嘉欣瑞恒投资开发有限公司
山水年华A区,简阳河东新区,学园路山水年华A区,5854,板楼/塔板结合/平房,210户,10栋,商品房,2008-2015年 ,0.7至1.5元/平米/月,单位自管物业,简阳嘉欣瑞恒投资开发有限公司
二号花园,简阳河东新区,雄州大道南段342号,6534,塔板结合,518户,7栋,商品房/拆迁安置房,2003-2015年 ,0.7至1.5元/平米/月,暂无信息,南京市雄州房地产开发公司
山水年华B区,简阳河东新区,学园路山水年华B区,5857,板楼/塔板结合,218户,13栋,商品房,2008-2013年 ,1.5元/平米/月,单位自管物业,万业集团
印鳌嘉苑,简阳河东新区,人民路印鳌嘉苑,6280,塔楼/板楼,344户,5栋,商品房,2009-2014年 ,1至1.5元/平米/月,佳旺物业,简阳嘉欣瑞恒投资开发有限公司
诚卓江东半岛,简阳河东新区,雄州大道北段诚卓江东半岛,9067,塔楼/塔板结合,1539户,9栋,商品房/私产/拆迁安置房,2013-2020年 ,1.2至2.6元/平米/月,暂无信息,"""浙江富园房地产开发有限公司"
园艺场小区,简阳河东新区,园艺路园艺场小区,3852,板楼,67户,2栋,商品房,2002-2013年 ,0.5元/平米/月,暂无信息,万昌地产
六号花园,简阳河东新区,射洪路南段六号花园,6280,塔板结合,489户,7栋,商品房,2008-2013年 ,0.55至1.1元/平米/月,四川广厦物业,简阳京新房地产开发有限公司
映山岭秀,简阳河东新区,射洪路南段映山岭秀,8437,塔楼/塔板结合,1696户,13栋,商品房,2009-2020年 ,1.3至1.6元/平米/月,单位自管物业,河北佰盛房地产开发有限公司肃宁分公司
源生一品,简阳河东新区,雄州大道南段208号,8140,塔板结合,199户,1栋,商品房/拆迁安置房,2008-2014年 ,1.2元/平米/月,暂无信息,简阳嘉欣瑞恒投资开发有限公司
江水湾一二期,简阳河东新区,东滨路南段176号,6156,板楼/塔板结合,1594户,17栋,商品房/经济适用房/使用权,2008-2020年 ,0.9至1.5元/平米/月,单位自管物业,四川省京龙置业有限公司 
十号花园,简阳河东新区,金融街248号,7079,塔板结合,576户,10栋,商品房/使用权/私产,2008-2020年 ,0.7至1.5元/平米/月,四川广厦物业,浙江卓诚兆业投资开发有限公司
园中苑A区,简阳河东新区,人民路诚卓园中苑A区,8192,塔板结合,284户,2栋,商品房/拆迁安置房,2010-2019年 ,1.25至1.5元/平米/月,单位自管物业,浙江卓诚兆业投资开发有限公司
万峰城A区依云谷,简阳河东新区,雄州大道南段万峰城A区依云谷,9909,塔楼/板楼/塔板结合,2842户,15栋,商品房/限价商品房/使用权/拆迁安置房,2010-2020年 ,0.5至2.4元/平米/月,宁波亚太酒店物业管理有限公司,简阳京新房地产开发有限公司
怡家花园,简阳河东新区,鳌山路138号,6366,板楼/平房,186户,7栋,商品房,2011-2016年 ,1.2元/平米/月,资阳市合兴物业服务有限公司简阳分公司,简阳嘉欣瑞恒投资开发有限公司
世外桃苑,简阳河东新区,龙颈路116号,7047,塔板结合,521户,6栋,商品房/经济适用房,2009-2015年 ,1.35元/平米/月,自持物业,淮安桃源房地产开发有限公司
国税局,简阳河东新区,金融街国税局,6174,塔板结合,291户,3栋,商品房/私产,2008-2015年 ,1至1.2元/平米/月,成都干道恒兴物业管理公司, 西安保亿名卓置业有限公司
香山和苑,简阳河东新区,鳌山路香山和苑,7995,塔板结合,754户,17栋,商品房,2003-2021年 ,1.5元/平米/月,简阳市惠信物业管理有限公司,简阳京新房地产开发有限公司
诚卓园中苑B区,简阳河东新区,人民路诚卓园中苑B区,6911,塔板结合,280户,3栋,商品房,2008-2020年 ,1.5元/平米/月,单位自管物业, 合肥万科瑞翔地产有限公司
丽都苑,简阳河东新区,园艺路丽都苑,6285,塔板结合/平房,384户,5栋,商品房,2008-2013年 ,1.5元/平米/月,单位自管物业,简阳嘉顺房地产开发有限公司
东城华府A区,简阳河东新区,雄州大道南段东城华府A区,8647,塔板结合,1962户,8栋,商品房,2010-2020年 ,1.5至2.5元/平米/月,暂无信息,慈溪维科精华房地产开发有限公司
东城华府B区,简阳河东新区,民生路288号,9224,塔板结合,775户,5栋,商品房/拆迁安置房,2010-2019年 ,1.5元/平米/月,东城物业,河北精华投资有限公司
佰盛香格里拉,简阳河东新区,泰安路39号,8427,塔板结合/平房,866户,9栋,商品房,2013-2019年 ,1.3至1.5元/平米/月,仁和春天物管,佳木斯百盛投资担保有限公司
御景湾,简阳河东新区,东滨路南段494号,6084,塔板结合,603户,8栋,商品房,2003-2017年 ,1.5元/平米/月,单位自管物业,	西安大德房地产开发有限公司
河东花园A区,简阳河东新区,鳌山路河东花园A区,5665,塔楼,639户,22栋,商品房/共有产权房,2008-2016年 ,1.5元/平米/月,简阳市惠信物业管理有限公司,简阳京新房地产开发有限公司
滨河湾1期,简阳河东新区,雄州大道南段滨河湾1期,10299,塔楼/板楼/塔板结合,584户,9栋,商品房,2014-2022年 ,1.5元/平米/月,暂无信息,"""浙江富园房地产开发有限公司"
金财花园,简阳河东新区,雄州大道南段金财花园,6199,塔板结合,232户,1栋,商品房,2010-2016年 ,1.5元/平米/月,暂无信息,简阳嘉顺房地产开发有限公司
郡悦名城,简阳河东新区,泰安路88号,8101,板楼,640户,8栋,商品房,2022年 ,1.5元/平米/月,仁和物业管理有限公司,简阳市鸿和福建设发展有限公司
河东花园B区,简阳河东新区,人民路44号,6976,塔楼/平房,561户,6栋,商品房,2000-2020年 ,1.5元/平米/月,简阳市惠信物业管理有限公司,简阳京新房地产开发有限公司
九号花园,简阳河东新区,鸿雁路86号,6554,板楼/塔板结合,485户,11栋,商品房,2008-2019年 ,0.7至1.5元/平米/月,单位自管物业,简阳京新房地产开发有限公司
江水湾三期,简阳河东新区,东滨路南段46号,7019,塔楼/平房,1003户,7栋,商品房/拆迁安置房,2001-2017年 ,1至1.1元/平米/月,上好家,四川省京龙置业有限公司 
蓝湖城邦,简阳河东新区,蜀阳路蓝湖城邦,8776,塔楼/塔板结合,1588户,9栋,商品房,2015-2021年 ,1.5元/平米/月,深圳长城物业,海南德源房地产开发有限公司
东湖胜景二期,简阳河东新区,泛月路17号,7130,塔楼,922户,7栋,商品房,2010-2015年 ,0.6至1.8元/平米/月,小区物业,东湖地产
鳌山国际,简阳河东新区,鳌山国际,7474,塔板结合,969户,8栋,商品房,2005-2020年 ,1.1至1.5元/平米/月,成都住佳物业管理有限公司,兴隆县三合投资有限公司
喜悦美湖,简阳河东新区,东滨路中段466号,9380,塔楼/塔板结合,2808户,12栋,商品房/拆迁安置房,2011-2020年 ,0.8至3元/平米/月,资阳市喜悦物业服务有限公司,"""浙江富园房地产开发有限公司"
天慧国际外滩,简阳河东新区,印鳌路15号,7956,塔板结合,676户,8栋,商品房,2008-2019年 ,1.6至5元/平米/月,单位自管物业,河北精华投资有限公司
瑞博嘉苑,简阳河东新区,雄州大道南段868号,6494,塔板结合,145户,1栋,商品房,2010-2016年 ,1.2元/平米/月,暂无信息,简阳嘉顺房地产开发有限公司
山漫锦城,简阳河东新区,龙颈路355号,9327,塔楼/塔板结合,1044户,13栋,商品房,2010-2019年 ,1.5至3元/平米/月,暂无信息,暂无信息
枫丹雅筑,简阳河东新区,雄州大道新东南酒店路口向东50米,8041,塔楼,1028户,5栋,商品房/拆迁安置房,2014-2020年 ,1.5元/平米/月,暂无信息,广州市伟腾房地产开发有限公司
喜悦美麓,简阳河东新区,观音井路辅路喜悦美麓,8215,塔楼/塔板结合,1859户,15栋,商品房/拆迁安置房,2014-2023年 ,1.5元/平米/月,资阳市合兴物业服务有限公司简阳分公司,北京亚太友谊房地产开发房地产开发有限责任公司
京汉新城悦隽风华,简阳河东新区,雄州大道京汉新城.悦隽风华,9061,塔板结合,1088户,10栋,商品房,2019-2020年 ,1.5元/平米/月,暂无信息,简阳嘉欣瑞恒投资开发有限公司
新城.悦隽香江,简阳河东新区,简阳市射洪坝街道沱江村1组、2组,9597,板楼,448户,4栋,商品房,2019-2021年 ,1.5元/平米/月,西藏新城悦物业服务股份有限公司,简阳市亿晟房地产开发有限公司
东城1号,简阳河东新区,水金路东城1号,8488,塔楼/板楼/塔板结合/平房,1652户,11栋,商品房,2019-2020年 ,1.5至1.9元/平米/月,暂无信息,暂无信息
万峰城D区峰景里,简阳河东新区,东滨路北段138号,9783,塔楼,2641户,13栋,商品房/限价商品房/使用权/拆迁安置房,2003-2022年 ,1至1.8元/平米/月,暂无信息,四川万安三峰置业有限公司
诚卓高端,简阳河东新区,四川省成都市简阳市东滨路北段,8185,塔楼/塔板结合,821户,4栋,商品房,2018-2021年 ,1.5元/平米/月,暂无信息,暂无信息
蜀州花园,简阳河东新区,雄州大道南段蜀州花园,5641,塔板结合,1293户,19栋,商品房/拆迁安置房,2008-2020年 ,1元/平米/月,四川广厦物业,简阳京新房地产开发有限公司
京汉新城悦隽江山,简阳河东新区,雄州大道京汉新城.悦隽江山,8400,板楼/塔板结合,1186户,8栋,商品房/拆迁安置房,2018-2020年 ,1.5元/平米/月,西藏新城悦物业服务股份有限公司,简阳嘉欣瑞恒投资开发有限公司
三号花园,简阳河东新区,金融街三号花园,6729,塔板结合,471户,7栋,商品房,2008-2015年 ,1.2至5元/平米/月,四川广厦物业,简阳京新房地产开发有限公司
悠山郡,简阳河东新区,雄州大道南段486号,8656,塔板结合,952户,32栋,商品房/私产,2003-2020年 ,1.5元/平米/月,宁波亚太酒店物业管理有限公司,简阳京新房地产开发有限公司
万峰城B区MINI公馆,简阳河东新区,雄州大道南段万峰城B区MINI公馆,8480,塔楼/塔板结合,1282户,5栋,商品房/使用权,2010-2020年 ,1.35至2.6元/平米/月,暂无信息,简阳京新房地产开发有限公司
亿联国际商贸城,简阳石桥片区,雄州大道亿联国际商贸城,4710,塔楼/板楼/塔板结合,4850户,74栋,商品房/使用权/公租房,1998-2020年 ,0.8至1.35元/平米/月,四川广厦物业,天津亿联投资控股集团有限公司
佰盛隆湖盛璟二期,简阳石桥片区,金龙山庄南路佰盛隆湖盛璟二期,5915,塔板结合,346户,2栋,商品房,2016-2019年 ,1.8元/平米/月,暂无信息,暂无信息
羊羊小镇,简阳石桥片区,雄州大道羊羊小镇,3349,板楼/塔板结合,1053户,3栋,商品房/拆迁安置房,2010-2019年 ,1.2至1.5元/平米/月,四川省庭瑞达物业管理有限公司,大华集团一公司
天慧凯颂广场,简阳石桥片区,回龙大道766号,8964,塔楼,1252户,7栋,商品房,2021年 ,暂无信息,暂无信息,四川天慧置业有限公司
大华国际公寓,简阳石桥片区,雄州大道大华国际公寓,2679,塔楼/塔板结合,2442户,7栋,商品房/私产/拆迁安置房,2010-2019年 ,1至2.8元/平米/月,成都大业物业管理有限责任公司,大华集团一公司
大华国际茶城,简阳石桥片区,雄州大道大华国际茶城,0,未知类型,500户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
湖景新城,简阳石桥片区,金龙山庄南路438号,5843,塔板结合,471户,9栋,商品房,2016年 ,暂无信息,圣桦物业有限公司,暂无信息
龙湖物业滨湖城,简阳石桥片区,花红大道龙湖物业滨湖城,8216,板楼/塔板结合,3445户,16栋,商品房/拆迁安置房,2017-2021年 ,2.1至2.6元/平米/月,成都龙湖物业有限公司,简阳嘉顺房地产开发有限公司
馨逸花园,简阳石桥片区,石盘街馨逸花园,5039,未知类型,108户,2栋,商品房,2016年 ,暂无信息,暂无信息,暂无信息
天慧城,简阳石桥片区,雄州大道天慧城,7516,塔楼/塔板结合,1804户,18栋,商品房/拆迁安置房,2014-2021年 ,1.5元/平米/月,暂无信息,暂无信息
ACG时空动漫城,简阳石桥片区,海井路99号,8089,塔楼/板楼,1975户,9栋,商品房,2022年 ,2.5元/平米/月,成都龙湖莱斯物业服务有限公司,四川港原泓房地产开发有限公司
帝王国际花园,简阳石桥片区,石三公路帝王国际花园,7168,板楼,1339户,18栋,商品房,2020年 ,1.5元/平米/月,暂无信息,简阳市佰盛房地产开发有限公司
大华国际,简阳石桥片区,雄州大道大华国际,4584,塔楼/塔板结合,1421户,8栋,商品房/拆迁安置房,2014-2021年 ,1.5至2.8元/平米/月,暂无信息,大华集团大连置业有限公司
九武公馆,简阳石桥片区,贾家镇建设路172号,0,塔板结合,154户,1栋,商品房,2017年 ,1元/平米/月,四川静美物业服务有限公司,四川九武房地产有限公司
大华国际农产品物流中心,简阳石桥片区,石桥镇回龙寺,0,塔楼,6户,1栋,商品房,2013年 ,1.9元/平米/月,沈阳德健物业管理有限公司,大华泰州投资发展有限公司
e家天下,简阳石桥片区,成简快速路8号,0,塔板结合,29户,13栋,商品房/使用权/私产,2010-2015年 ,1.7元/平米/月,暂无信息,简阳天慧置业有限公司
紫润花园,简阳石桥片区,金龙山庄南路93号,5514,塔楼/板楼,357户,11栋,商品房,2008-2012年 ,0.6至1.5元/平米/月,成都仁安物业管理有限公司,四川省兴民房地产开发有限公司
和睦人家小区,简阳石桥片区,中心东路和睦人家小区,0,未知类型,98户,3栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
康居B区,简阳石桥片区,中心东路康居B区,0,未知类型,624户,13栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
石桥中学园丁之家,简阳石桥片区,简阳市石桥镇福建街75号,0,塔板结合,4户,1栋,商品房/私产,暂无信息 ,暂无信息,暂无信息,暂无信息
银定横巷,简阳石桥片区,四川省简阳市石盘镇,0,板楼,438户,21栋,商品房,2004年 ,0.3元/平米/月,成都广厦物业管理有限公司,诚佳置业
石盘街65号,简阳石桥片区,石盘街65号,5608,板楼,16户,1栋,商品房,1998年 ,暂无信息,无物业管理服务,无
石盘昂桷综合市场,简阳石桥片区,石盘街21号,0,未知类型,8户,1栋,商品房,2000年 ,暂无信息,暂无信息,暂无信息
黄角家园,简阳石桥片区,"石盘街黄角家园, 石盘新街149号",0,塔板结合,196户,3栋,商品房,2010年 ,0.3元/平米/月,成都致诚物业管理有限公司,诚佳置业
康居新城C区,简阳石桥片区,前进路康居新城C区,0,塔楼,2940户,339栋,商品房,暂无信息 ,1元/平米/月,暂无信息,暂无信息
佰盛隆湖盛璟,简阳石桥片区,金龙山庄南路佰盛隆湖盛璟,0,塔板结合,128户,4栋,商品房,暂无信息 ,1.8元/平米/月,暂无信息,暂无信息
天慧美域天城,简阳石桥片区,东部新城成简大道与雄州大道交汇处,0,塔楼,1558户,9栋,商品房,暂无信息 ,2元/平米/月,暂无信息,暂无信息
富丽滨河,简阳石桥片区,水塘街30号,0,塔楼,720户,5栋,商品房,2016年 ,1.15至1.2元/平米/月,暂无信息,暂无信息
石盘镇新街29号,简阳石桥片区,石盘街石盘镇新街29号,0,板楼,12户,1栋,商品房,2010年 ,1元/平米/月,暂无信息,暂无信息
中心西路97号,简阳石桥片区,中心西路97号,0,平房,12户,1栋,商品房,暂无信息 ,1.2元/平米/月,成都中普御都物业有限公司,暂无信息
羊羊小镇,简阳石桥片区,雄州大道羊羊小镇,3349,板楼/塔板结合,1053户,3栋,商品房/拆迁安置房,2010-2019年 ,1.2至1.5元/平米/月,四川省庭瑞达物业管理有限公司,大华集团一公司
大华国际公寓,简阳石桥片区,雄州大道大华国际公寓,2679,塔楼/塔板结合,2442户,7栋,商品房/私产/拆迁安置房,2010-2019年 ,1至2.8元/平米/月,成都大业物业管理有限责任公司,大华集团一公司
亿联国际商贸城,简阳石桥片区,雄州大道亿联国际商贸城,4710,塔楼/板楼/塔板结合,4850户,74栋,商品房/使用权/公租房,1998-2020年 ,0.8至1.35元/平米/月,四川广厦物业,天津亿联投资控股集团有限公司
佰盛隆湖盛璟二期,简阳石桥片区,金龙山庄南路佰盛隆湖盛璟二期,5915,塔板结合,346户,2栋,商品房,2016-2019年 ,1.8元/平米/月,暂无信息,暂无信息
湖景新城,简阳石桥片区,金龙山庄南路438号,5843,塔板结合,471户,9栋,商品房,2016年 ,暂无信息,圣桦物业有限公司,暂无信息
天慧凯颂广场,简阳石桥片区,回龙大道766号,8964,塔楼,1252户,7栋,商品房,2021年 ,暂无信息,暂无信息,四川天慧置业有限公司
大华国际茶城,简阳石桥片区,雄州大道大华国际茶城,0,未知类型,500户,1栋,商品房,暂无信息 ,暂无信息,暂无信息,暂无信息
龙湖物业滨湖城,简阳石桥片区,花红大道龙湖物业滨湖城,8216,板楼/塔板结合,3445户,16栋,商品房/拆迁安置房,2017-2021年 ,2.1至2.6元/平米/月,成都龙湖物业有限公司,简阳嘉顺房地产开发有限公司
天慧城,简阳石桥片区,雄州大道天慧城,7516,塔楼/塔板结合,1804户,18栋,商品房/拆迁安置房,2014-2021年 ,1.5元/平米/月,暂无信息,暂无信息
ACG时空动漫城,简阳石桥片区,海井路99号,8089,塔楼/板楼,1975户,9栋,商品房,2022年 ,2.5元/平米/月,成都龙湖莱斯物业服务有限公司,四川港原泓房地产开发有限公司
