名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
信用社宿舍,鼓楼区西江滨,西洪路348号,20654,塔板结合,28户,1栋,商品房,暂无信息,0.2元/平米/月,暂无信息,暂无信息
嘉谊花园,鼓楼区西江滨,坊下巷16号,29994,板楼,84户,3栋,商品房,暂无信息,1元/平米/月,暂无信息,暂无信息
淡水水产研究所宿舍,鼓楼区西江滨,淡水水产研究所宿舍,0,板楼,17户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
祭酒岭一座,鼓楼区西江滨,西洪路505号,17204,板楼,48户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
西洪路397号,鼓楼区西江滨,西洪路397号,26401,板楼,54户,2栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
祭酒岭商住楼,鼓楼区西江滨,杨桥西路82号,19610,板楼,66户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
军区第六离职干部休养所,鼓楼区西江滨,福建省福州市鼓楼区洪山镇后县路110号后县小区,26296,未知类型,10户,3栋,商品房/已购公房,暂无信息,暂无信息,暂无信息,暂无信息
太阳城商住楼,鼓楼区西江滨,杨桥西路296号,18617,未知类型,212户,2栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
天怡花园,鼓楼区左海西湖,北大路266号,29417,板楼,598户,15栋,商品房,暂无信息,0.5至1.2元/平米/月,福州恒达物业管理有限公司,市政建设
九龙山庄,鼓楼区左海西湖,湖头街109号,48690,板楼,113户,9栋,商品房,暂无信息,0.8至1.5元/平米/月,暂无信息,鼓楼区房产开发公司
象山公寓,鼓楼区左海西湖,西二环北路359号,27844,板楼,319户,6栋,商品房,暂无信息,0.3至0.5元/平米/月,小区自建, 陕西亿润经贸有限公司 
旧米仓新村,鼓楼区左海西湖,鼓西路164号,30494,板楼,419户,7栋,商品房,暂无信息,0.6元/平米/月,兴利顺物业管理有限公司,暂无信息
望湖新苑,鼓楼区左海西湖,后曹巷45号,26147,板楼,232户,3栋,商品房/动迁安置房,暂无信息,0.5元/平米/月,小区自建,北京福州房地产开发有限公司
银湖花园,鼓楼区左海西湖,"西洪路75号,西洪路101",27366,板楼/塔板结合,466户,8栋,商品房/动迁安置房,暂无信息,0.3至0.45元/平米/月,银湖物业,福州市房地产开发有限公司
湖滨新城,鼓楼区左海西湖,湖头街66号,31357,塔楼/板楼/塔板结合/平房,601户,15栋,商品房,暂无信息,0.5至1元/平米/月,新华物业管理有限公司,"""浙江富园房地产开发有限公司"
省科技厅宿舍(湖滨路),鼓楼区左海西湖,北后街55号,49249,板楼,30户,2栋,商品房,暂无信息,0.8元/平米/月,暂无信息,暂无信息
福飞路省经贸委宿舍,鼓楼区左海西湖,福飞路88号,35036,板楼,84户,3栋,商品房,暂无信息,0.3元/平米/月,暂无信息,福建省直房地产开发公司
梅峰井边新村,鼓楼区左海西湖,湖头街115号,18608,板楼,115户,2栋,商品房,暂无信息,0.5元/平米/月,暂无信息,鼓楼区房产开发公司
金泉公寓,鼓楼区左海西湖,崎上路55号,31489,板楼,145户,4栋,商品房,暂无信息,0.5元/平米/月,社区内聘,福州保兴房地产发展有限公司
北大新村,鼓楼区左海西湖,北大路38号,49139,板楼,309户,7栋,商品房,暂无信息,0.5至1.2元/平米/月,单位自管物业,福州市二建房地产开发公司
人民剧场宿舍,鼓楼区左海西湖,北后街2号,41733,板楼,22户,1栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
影视公司宿舍,鼓楼区左海西湖,北后街12号,45732,板楼,42户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
湖滨公寓（西洪路）,鼓楼区左海西湖,西洪路88号,31964,板楼,201户,5栋,商品房,暂无信息,0.8元/平米/月,暂无信息,福州华辰房地产有限公司
湖滨邮电小区,鼓楼区左海西湖,西洪路33号,35876,板楼,324户,8栋,商品房,暂无信息,0.5至0.8元/平米/月,湖滨房地产有限公司,福州宏杰房地产开发有限公司
北大新庄,鼓楼区左海西湖,北后街7号,53495,板楼,141户,2栋,商品房,暂无信息,0.5至0.8元/平米/月,北大物业,华大地产
西洪路180号新村,鼓楼区左海西湖,西洪路180号,28533,板楼,320户,5栋,商品房/经济适用房/动迁安置房,暂无信息,0.3至0.5元/平米/月,华岚物业,市政建设
省京剧宿舍,鼓楼区左海西湖,湖滨路28号,35952,板楼,77户,3栋,商品房,暂无信息,1.5元/平米/月,暂无信息,单位自建
福禄寿花园,鼓楼区左海西湖,西洪路32号,37542,板楼,80户,2栋,商品房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
梦山新村,鼓楼区左海西湖,梦山路146号,28437,板楼,321户,6栋,商品房/动迁安置房,暂无信息,0.5至1元/平米/月,暂无信息,福州市仓山南台岛建设发展总公司
梦山路光荣新村,鼓楼区左海西湖,光荣路95号,27439,板楼,216户,6栋,商品房/动迁安置房,暂无信息,0.5元/平米/月,小区自建,恒大地产
湖畔小区,鼓楼区左海西湖,西洪路116号,31109,板楼,198户,3栋,商品房,暂无信息,0.7至1.5元/平米/月,社区内聘,福州市仓山金山房地产开发公司
光荣小区,鼓楼区左海西湖,光荣路18号,26220,板楼,141户,2栋,商品房,暂无信息,0.3元/平米/月,暂无信息,北京福州房地产开发有限公司
湖滨新城北院,鼓楼区左海西湖,"北梦山路湖滨新城北院, 湖头街支巷50号",26170,板楼,429户,6栋,商品房/动迁安置房,暂无信息,0.3元/平米/月,嘉宁物业,广州湖滨房产开发有限公司
永同昌公寓,鼓楼区左海西湖,湖头街79号,39315,板楼,324户,10栋,商品房,暂无信息,0.5至1元/平米/月,暂无信息,福建永同昌建筑工程有限公司
电子信息学院宿舍,鼓楼区左海西湖,福飞南路电子信息学院宿舍,43817,板楼,126户,6栋,商品房,暂无信息,0.5元/平米/月,暂无信息,伟达房地产开发
闽发西湖广场,鼓楼区左海西湖,湖滨路78号,50457,板楼,681户,3栋,商品房,暂无信息,2元/平米/月,福州闽发房地产有限公司,福州闽发房地产有限公司
福建省电子产品监督检验所,鼓楼区左海西湖,福飞南路92号,43443,板楼,72户,3栋,商品房,暂无信息,0.5元/平米/月,暂无信息,无
省煤炭集团龙腰小区,鼓楼区左海西湖,福飞路98号,40171,板楼/塔板结合/平房,124户,5栋,商品房/已购公房,暂无信息,0.3元/平米/月,暂无信息,暂无信息
西峰新村,鼓楼区左海西湖,鼓西路268号,25880,板楼,98户,1栋,商品房,暂无信息,0.5元/平米/月,暂无信息,福建省三联房地产开发公司
西湖新庄,鼓楼区左海西湖,湖滨路110号,30164,板楼,136户,2栋,商品房,暂无信息,1.2元/平米/月,福州西湖物业管理有限公司,福州鲁能地产有限公司
雅颂佳园,鼓楼区左海西湖,杨桥中路56号,40098,板楼,130户,2栋,商品房,暂无信息,1.2元/平米/月,福州市福澳房地产开发有限公司,福州福澳房地产开发有限公司
通湖新村,鼓楼区左海西湖,鼓西路306号,32405,板楼,287户,5栋,商品房/动迁安置房,暂无信息,0.45元/平米/月,小区自建,福州市鼓楼区房地产开发公司
双安城,鼓楼区左海西湖,湖头街89号,40330,板楼,470户,10栋,商品房/使用权,暂无信息,1.2至1.54元/平米/月,暂无信息,福州市鼓楼区建设投资有限责任公司
卧湖新苑,鼓楼区左海西湖,鼓西路216号,28843,板楼,472户,8栋,商品房,暂无信息,0.5元/平米/月,福州闽吉物业管理有限公司,福建省华职房地产开发公司
省科技厅宿舍(湖滨路),鼓楼区左海西湖,北后街55号,49249,板楼,30户,2栋,商品房,暂无信息,0.8元/平米/月,暂无信息,暂无信息
工商管理局宿舍,鼓楼区左海西湖,铜盘路工商管理局宿舍,37381,板楼,48户,1栋,商品房,暂无信息,0.8元/平米/月,暂无信息,无开发公司
电子信息学院宿舍,鼓楼区左海西湖,福飞南路电子信息学院宿舍,43817,板楼,126户,6栋,商品房,暂无信息,0.5元/平米/月,暂无信息,伟达房地产开发
闽发西湖广场,鼓楼区左海西湖,湖滨路78号,50457,板楼,681户,3栋,商品房,暂无信息,2元/平米/月,福州闽发房地产有限公司,福州闽发房地产有限公司
福建省电子产品监督检验所,鼓楼区左海西湖,福飞南路92号,43443,板楼,72户,3栋,商品房,暂无信息,0.5元/平米/月,暂无信息,无
省煤炭集团龙腰小区,鼓楼区左海西湖,福飞路98号,40171,板楼/塔板结合/平房,124户,5栋,商品房/已购公房,暂无信息,0.3元/平米/月,暂无信息,暂无信息
梅峰井边新村,鼓楼区左海西湖,湖头街115号,18608,板楼,115户,2栋,商品房,暂无信息,0.5元/平米/月,暂无信息,鼓楼区房产开发公司
金泉公寓,鼓楼区左海西湖,崎上路55号,31489,板楼,145户,4栋,商品房,暂无信息,0.5元/平米/月,社区内聘,福州保兴房地产发展有限公司
北大新村,鼓楼区左海西湖,北大路38号,49139,板楼,309户,7栋,商品房,暂无信息,0.5至1.2元/平米/月,单位自管物业,福州市二建房地产开发公司
人民剧场宿舍,鼓楼区左海西湖,北后街2号,41733,板楼,22户,1栋,商品房,暂无信息,0.5元/平米/月,暂无信息,暂无信息
影视公司宿舍,鼓楼区左海西湖,北后街12号,45732,板楼,42户,1栋,商品房,暂无信息,暂无信息,暂无信息,暂无信息
湖滨公寓（西洪路）,鼓楼区左海西湖,西洪路88号,31964,板楼,201户,5栋,商品房,暂无信息,0.8元/平米/月,暂无信息,福州华辰房地产有限公司
湖滨邮电小区,鼓楼区左海西湖,西洪路33号,35876,板楼,324户,8栋,商品房,暂无信息,0.5至0.8元/平米/月,湖滨房地产有限公司,福州宏杰房地产开发有限公司
北大新庄,鼓楼区左海西湖,北后街7号,53495,板楼,141户,2栋,商品房,暂无信息,0.5至0.8元/平米/月,北大物业,华大地产
西洪路180号新村,鼓楼区左海西湖,西洪路180号,28533,板楼,320户,5栋,商品房/经济适用房/动迁安置房,暂无信息,0.3至0.5元/平米/月,华岚物业,市政建设
省京剧宿舍,鼓楼区左海西湖,湖滨路28号,35952,板楼,77户,3栋,商品房,暂无信息,1.5元/平米/月,暂无信息,单位自建
福禄寿花园,鼓楼区左海西湖,西洪路32号,37542,板楼,80户,2栋,商品房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
梦山新村,鼓楼区左海西湖,梦山路146号,28437,板楼,321户,6栋,商品房/动迁安置房,暂无信息,0.5至1元/平米/月,暂无信息,福州市仓山南台岛建设发展总公司
梦山路光荣新村,鼓楼区左海西湖,光荣路95号,27439,板楼,216户,6栋,商品房/动迁安置房,暂无信息,0.5元/平米/月,小区自建,恒大地产
湖畔小区,鼓楼区左海西湖,西洪路116号,31109,板楼,198户,3栋,商品房,暂无信息,0.7至1.5元/平米/月,社区内聘,福州市仓山金山房地产开发公司
光荣小区,鼓楼区左海西湖,光荣路18号,26220,板楼,141户,2栋,商品房,暂无信息,0.3元/平米/月,暂无信息,北京福州房地产开发有限公司
湖滨新城北院,鼓楼区左海西湖,"北梦山路湖滨新城北院, 湖头街支巷50号",26170,板楼,429户,6栋,商品房/动迁安置房,暂无信息,0.3元/平米/月,嘉宁物业,广州湖滨房产开发有限公司
永同昌公寓,鼓楼区左海西湖,湖头街79号,39315,板楼,324户,10栋,商品房,暂无信息,0.5至1元/平米/月,暂无信息,福建永同昌建筑工程有限公司
西湖花园,鼓楼区左海西湖,湖滨路138号,59006,塔楼/板楼,96户,2栋,商品房,暂无信息,0.5元/平米/月,新三泽物业公司,暂无信息
湖景花园,鼓楼区左海西湖,通湖路39号,36916,板楼,66户,2栋,商品房,暂无信息,1元/平米/月,暂无信息,福州世茂嘉实置业有限公司
北后街25号,鼓楼区左海西湖,北后街25号,42338,板楼,55户,2栋,商品房,暂无信息,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 
泉塘小区,鼓楼区左海西湖,"崎上路泉塘小区,崎上路39号",40219,平房,298户,6栋,商品房/动迁安置房,暂无信息,0.5元/平米/月,暂无信息,福州市房地产开发总公司
碧茂新村,鼓楼区左海西湖,"西洪路64号,西洪路43号",27643,板楼/塔板结合,97户,2栋,商品房,暂无信息,0.8元/平米/月,暂无信息,暂无信息
善化新村,鼓楼区左海西湖,"善化坊19号, 杨桥东路144号",28625,板楼,427户,8栋,商品房,暂无信息,20元/平米/月,新村物业,北京福州房地产开发有限公司
福建省儒江戒毒所干警宿舍,鼓楼区左海西湖,铜盘路18-1号,44857,板楼,48户,1栋,商品房,暂无信息,0.4元/平米/月,暂无信息,暂无信息
华湖花园,鼓楼区左海西湖,鼓西路338号,27306,塔楼/板楼/平房,115户,4栋,商品房,暂无信息,0.8至1.1元/平米/月,暂无信息, 中国奥园地产集团股份有限公司
福飞路省经贸委宿舍,鼓楼区左海西湖,福飞路88号,35036,板楼,84户,3栋,商品房,暂无信息,0.3元/平米/月,暂无信息,福建省直房地产开发公司
左海名苑,鼓楼区左海西湖,铜盘路21号,19329,板楼,59户,4栋,商品房,暂无信息,0.6元/平米/月,暂无信息,暂无信息
天怡花园,鼓楼区左海西湖,北大路266号,29417,板楼,598户,15栋,商品房,暂无信息,0.5至1.2元/平米/月,福州恒达物业管理有限公司,市政建设
望湖新苑,鼓楼区左海西湖,后曹巷45号,26147,板楼,232户,3栋,商品房/动迁安置房,暂无信息,0.5元/平米/月,小区自建,北京福州房地产开发有限公司
银湖花园,鼓楼区左海西湖,"西洪路75号,西洪路101",27366,板楼/塔板结合,466户,8栋,商品房/动迁安置房,暂无信息,0.3至0.45元/平米/月,银湖物业,福州市房地产开发有限公司
九龙山庄,鼓楼区左海西湖,湖头街109号,48690,板楼,113户,9栋,商品房,暂无信息,0.8至1.5元/平米/月,暂无信息,鼓楼区房产开发公司
象山公寓,鼓楼区左海西湖,西二环北路359号,27844,板楼,319户,6栋,商品房,暂无信息,0.3至0.5元/平米/月,小区自建, 陕西亿润经贸有限公司 
旧米仓新村,鼓楼区左海西湖,鼓西路164号,30494,板楼,419户,7栋,商品房,暂无信息,0.6元/平米/月,兴利顺物业管理有限公司,暂无信息
湖滨新城,鼓楼区左海西湖,湖头街66号,31357,塔楼/板楼/塔板结合/平房,601户,15栋,商品房,暂无信息,0.5至1元/平米/月,新华物业管理有限公司,"""浙江富园房地产开发有限公司"
光荣路19号,鼓楼区左海西湖,光荣路19号,30473,板楼,32户,1栋,商品房,暂无信息,0.3元/平米/月,小区自建,福州海光荣创置业有限公司
龙腰干休所宿舍,鼓楼区左海西湖,龙腰路龙腰干休所宿舍,29693,板楼/平房,66户,2栋,商品房,暂无信息,0.5元/平米/月,暂无信息,福州新榕房地产开发有限公司
光荣路60号,鼓楼区左海西湖,光荣路60号,27269,板楼,136户,2栋,商品房,暂无信息,0.5元/平米/月,暂无信息,福建省省直房地产开发公司
嘉信花园,鼓楼区左海西湖,福飞南路8号,42072,板楼,160户,1栋,商品房,暂无信息,0.6元/平米/月,嘉信物业,福州嘉欣房地产开发有限公司
泰坤花园,鼓楼区左海西湖,崎上路51号,39743,板楼,168户,3栋,商品房,暂无信息,0.4至1.2元/平米/月,泰坤物业,暂无信息
泉塘新村,鼓楼区左海西湖,福飞南路18号,36321,板楼,413户,9栋,商品房,暂无信息,0.68元/平米/月,暂无信息,山东侨乡集团威海房地产开发有限责任公司
北厂宿舍,鼓楼区左海西湖,福飞南路北厂宿舍,38640,塔楼/塔板结合,117户,4栋,商品房,暂无信息,0.8元/平米/月,福州物业,福建省直房地产开发公司
保定小区,鼓楼区左海西湖,保定巷1号,28563,板楼/塔板结合,199户,3栋,商品房,暂无信息,20元/平米/月,无物业管理服务,三丰房地产开发保定有限公司
湖畔花园,鼓楼区左海西湖,湖头街25号,38235,板楼,50户,2栋,商品房,暂无信息,0.8元/平米/月,无物业管理服务,福州市鼓楼区房地产开发公司
