名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
华仁路平房,西城陶然亭,华仁路平房,0,平房,2户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
华仁路小区,西城陶然亭,华仁路小区,99709,板楼/塔板结合,265户,5栋,暂无信息,暂无信息,1.6至1.63元/平米/月,首华物业公司,北京市天桥投资开发公司
先农坛街甲17号院,西城陶然亭,先农坛甲17号院,97518,板楼,180户,2栋,暂无信息,暂无信息,0.2至0.5元/平米/月,北京市体育事业服务管理中心,无开发商
姚家井二巷,西城陶然亭,姚家井二巷,124561,板楼/塔板结合,833户,7栋,暂无信息,暂无信息,0.51至1.5元/平米/月,北京天岳恒房屋经营管理有限公司,无开发商
永内西街北里,西城陶然亭,永定门内西街北里4号院,105181,板楼,354户,5栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发商
中信锦园,西城陶然亭,菜市口大街6号院,174010,板楼/塔板结合,1700户,6栋,暂无信息,暂无信息,2.5元/平米/月,中海物业集团有限公司,北京中信房地产有限公司
朱雀门,西城陶然亭,太平街8号,163805,板楼,914户,31栋,暂无信息,暂无信息,3.88元/平米/月,北京中商和旭物业管理有限公司,北京中集宏达房地产开发有限公司
太平街20号旁门,西城陶然亭,太平街20号旁门,107568,板楼,234户,3栋,暂无信息,暂无信息,1.5至1.8元/平米/月,单位自管物业,无开发商
阡儿胡同,西城陶然亭,阡儿胡同,314894,平房,24户,7栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
虎坊路甲15号院,西城陶然亭,虎坊路甲15号院,121469,板楼,66户,1栋,暂无信息,暂无信息,0.77元/平米/月,单位自管物业,无开发公司
东经路6号院,西城陶然亭,东经路6号院,94820,板楼,293户,3栋,暂无信息,暂无信息,1至1.34元/平米/月,北京天宝伟业物业管理有限责任公司,北京市宣武区城市建设综合开发总公司
北纬路49号院,西城陶然亭,北纬路49号院,99447,板楼/塔板结合,239户,4栋,暂无信息,暂无信息,0.5至0.9元/平米/月,宏福物业管理服务有限公司,无开发公司
储子营胡同,西城陶然亭,储子营胡同,239286,平房,193户,49栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
北纬路52号院,西城陶然亭,北纬路52号院,101863,板楼,192户,4栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,无开发公司
九湾胡同,西城陶然亭,九湾胡同,198913,平房,26户,6栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
骡马市大街,西城陶然亭,骡马市大街,125053,塔楼/板楼/平房,263户,7栋,暂无信息,暂无信息,1至1.98元/平米/月,北方物业开发有限公司,无开发公司
禄长街头条19号院,西城陶然亭,禄长街头条19号院,106881,板楼,466户,8栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,无开发公司
禄长街头条,西城陶然亭,禄长街头条天桥街道,96260,板楼,387户,6栋,暂无信息,暂无信息,0.5元/平米/月,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
禄长街二条,西城陶然亭,禄长街二条,91580,板楼,426户,7栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
禄长街,西城陶然亭,禄长街,87871,板楼/平房,258户,11栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,无开发商
黑窑厂东街,西城陶然亭,黑窑厂东街,120736,板楼,130户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,北京市朝阳区房管局
红土店南里,西城陶然亭,红土店胡同红土店南里,117356,板楼,577户,10栋,暂无信息,暂无信息,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商
虎坊路小区,西城陶然亭,虎坊路,103408,塔楼/板楼/塔板结合/平房,1344户,32栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发公司
富力信然庭,西城陶然亭,南纬路38号院,162705,板楼,289户,3栋,暂无信息,暂无信息,2.86至6元/平米/月,北京恒富物业管理有限公司,北京富力城房地产开发有限公司
经济日报社宿舍,西城陶然亭,虎坊路福州馆前街,130933,板楼,147户,5栋,暂无信息,暂无信息,1.5至1.92元/平米/月,北京中航物业管理有限责任公司,无开发商
东经路98号,西城陶然亭,东经路98号,103817,板楼,126户,1栋,暂无信息,暂无信息,1元/平米/月,单位自管物业,北京市宣武区城市建设综合开发总公司
东经路,西城陶然亭,东经路104号,117852,板楼,378户,7栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,北京市宣武区城市建设综合开发总公司
耕天下,西城陶然亭,永定门内西大街3号院,123278,板楼,538户,7栋,暂无信息,暂无信息,5.28元/平米/月,北京中商和旭物业管理有限公司,北京诚通房地产开发有限公司
虎坊路小区,西城陶然亭,虎坊路,103408,塔楼/板楼/塔板结合/平房,1344户,32栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发公司
高家寨,西城陶然亭,高家寨胡同,142675,板楼/平房,326户,6栋,暂无信息,暂无信息,0.5元/平米/月,小区物业,无开发公司
华仁路小区,西城陶然亭,华仁路小区,99709,板楼/塔板结合,265户,5栋,暂无信息,暂无信息,1.6至1.63元/平米/月,首华物业公司,北京市天桥投资开发公司
黑窑厂东街,西城陶然亭,黑窑厂东街,120736,板楼,130户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,北京市朝阳区房管局
红土店南里,西城陶然亭,红土店胡同红土店南里,117356,板楼,577户,10栋,暂无信息,暂无信息,0.5元/平米/月,街道办事处（委员会）代管物业,无开发商
华仁路平房,西城陶然亭,华仁路平房,0,平房,2户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
中信锦园,西城陶然亭,菜市口大街6号院,174010,板楼/塔板结合,1700户,6栋,暂无信息,暂无信息,2.5元/平米/月,中海物业集团有限公司,北京中信房地产有限公司
朱雀门,西城陶然亭,太平街8号,163805,板楼,914户,31栋,暂无信息,暂无信息,3.88元/平米/月,北京中商和旭物业管理有限公司,北京中集宏达房地产开发有限公司
姚家井二巷,西城陶然亭,姚家井二巷,124561,板楼/塔板结合,833户,7栋,暂无信息,暂无信息,0.51至1.5元/平米/月,北京天岳恒房屋经营管理有限公司,无开发商
永内西街北里,西城陶然亭,永定门内西街北里4号院,105181,板楼,354户,5栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发商
先农坛街甲17号院,西城陶然亭,先农坛甲17号院,97518,板楼,180户,2栋,暂无信息,暂无信息,0.2至0.5元/平米/月,北京市体育事业服务管理中心,无开发商
九湾胡同,西城陶然亭,九湾胡同,198913,平房,26户,6栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
儒福里,西城陶然亭,儒福里,107226,板楼,204户,6栋,暂无信息,暂无信息,0.2元/平米/月,无物业管理服务,无开发商
北纬路49号院,西城陶然亭,北纬路49号院,99447,板楼/塔板结合,239户,4栋,暂无信息,暂无信息,0.5至0.9元/平米/月,宏福物业管理服务有限公司,无开发公司
北纬路52号院,西城陶然亭,北纬路52号院,101863,板楼,192户,4栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,无开发公司
腊竹胡同,西城陶然亭,腊竹胡同,150000,平房,52户,12栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
龙爪槐胡同,西城陶然亭,陶然亭街道,112827,板楼,149户,7栋,暂无信息,暂无信息,1至2元/平米/月,单位自管物业,无开发商
留学路平房,西城陶然亭,留学路平房,0,板楼/平房,72户,7栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
灵佑胡同,西城陶然亭,灵佑胡同2号院,95901,板楼/平房,85户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
储子营胡同,西城陶然亭,储子营胡同,239286,平房,193户,49栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
禄长街,西城陶然亭,禄长街,87871,板楼/平房,258户,11栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,无开发商
禄长街头条19号院,西城陶然亭,禄长街头条19号院,106881,板楼,466户,8栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,无开发公司
禄长街头条,西城陶然亭,禄长街头条天桥街道,96260,板楼,387户,6栋,暂无信息,暂无信息,0.5元/平米/月,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
禄长街二条,西城陶然亭,禄长街二条,91580,板楼,426户,7栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
太平街20号旁门,西城陶然亭,太平街20号旁门,107568,板楼,234户,3栋,暂无信息,暂无信息,1.5至1.8元/平米/月,单位自管物业,无开发商
骡马市大街,西城陶然亭,骡马市大街,125053,塔楼/板楼/平房,263户,7栋,暂无信息,暂无信息,1至1.98元/平米/月,北方物业开发有限公司,无开发公司
里仁东街,西城陶然亭,里仁东街,110235,板楼,180户,2栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,北京市宣武区房地产经营开发公司
龙泉胡同,西城陶然亭,龙泉胡同,113094,板楼/平房,505户,9栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
灵佑胡同,西城陶然亭,灵佑胡同2号院,95901,板楼/平房,85户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
腊竹胡同,西城陶然亭,腊竹胡同,150000,平房,52户,12栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
龙爪槐胡同,西城陶然亭,陶然亭街道,112827,板楼,149户,7栋,暂无信息,暂无信息,1至2元/平米/月,单位自管物业,无开发商
禄长街头条19号院,西城陶然亭,禄长街头条19号院,106881,板楼,466户,8栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,无开发公司
禄长街头条,西城陶然亭,禄长街头条天桥街道,96260,板楼,387户,6栋,暂无信息,暂无信息,0.5元/平米/月,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
禄长街二条,西城陶然亭,禄长街二条,91580,板楼,426户,7栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,北京市宣武区城市建设综合开发总公司
禄长街,西城陶然亭,禄长街,87871,板楼/平房,258户,11栋,暂无信息,暂无信息,暂无信息,通用技术集团物业管理有限公司,无开发商
留学路平房,西城陶然亭,留学路平房,0,板楼/平房,72户,7栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
南华东街,西城陶然亭,虎坊路 南华东街甲2号,102581,板楼,81户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
南纬路,西城陶然亭,南纬路,100591,板楼,227户,4栋,暂无信息,暂无信息,0.5至1元/平米/月,街道办事处（委员会）代管物业,北京市宣武区城市建设综合开发总公司
南纬路南巷9号院,西城陶然亭,南纬路南巷9号院,110895,板楼,144户,2栋,暂无信息,暂无信息,0.5元/平米/月,天岳恒物业管理公司,北京市宣武区城市建设综合开发总公司
校尉营,西城陶然亭,校尉营,226449,平房,19户,6栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
响鼓胡同,西城陶然亭,北京市西城区陶然亭街道响鼓胡同小区高家寨胡同小区,245614,平房,3户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
双五胡同,西城陶然亭,北京市西城区天桥街道双五胡同华康里,193962,平房,2户,2栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
黑窑厂街,西城陶然亭,西城区黑窑厂街20号楼,112222,板楼,15户,1栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,暂无信息
福州馆街,西城陶然亭,福州馆街19号,253523,塔板结合/平房,19户,3栋,暂无信息,暂无信息,暂无信息,暂无信息,暂无信息
香厂南胡同,西城陶然亭,香厂南胡同,0,平房,1户,1栋,暂无信息,暂无信息,暂无信息,暂无信息,暂无信息
大喇叭胡同,西城陶然亭,大喇叭胡同,170561,未知类型,1户,1栋,暂无信息,暂无信息,暂无信息,暂无信息,暂无信息
陶然北岸,西城陶然亭,南华东街虎坊路19号院,144014,塔楼/板楼/塔板结合,1558户,15栋,暂无信息,暂无信息,2.36元/平米/月,河北恒辉物业服务集团有限公司北京分公司,北京鲁能陶然房地产开发有限公司
四平园,西城陶然亭,南横东街四平园,112894,板楼/塔板结合,2497户,9栋,暂无信息,暂无信息,0.55至2.4元/平米/月,北京中水物业管理有限公司,无开发商
中信禧园,西城陶然亭,"果子巷1号院, 果子巷3号院",173231,板楼/塔板结合,1299户,4栋,暂无信息,暂无信息,3.6元/平米/月,中海物业集团有限公司,北京中信房地产有限公司
双柳树头条,西城陶然亭,双柳树头条,101570,板楼,112户,2栋,暂无信息,暂无信息,暂无信息,小区自持,无
中信沁园,西城陶然亭,菜市口大街甲2号院,179362,板楼/塔板结合,1449户,10栋,暂无信息,暂无信息,3.6至5元/平米/月,北京中海物业管理有限公司,北京中信房地产有限公司
南纬路2号院,西城陶然亭,南纬路2号院,102437,板楼/塔板结合,995户,14栋,暂无信息,暂无信息,0.5元/平米/月,街道办事处（委员会）代管物业,北京市宣武区城市建设综合开发总公司
南华东街2号院,西城陶然亭,虎坊路 南华东街2号院,102143,板楼,172户,1栋,暂无信息,暂无信息,1元/平米/月,无物业管理服务,无开发公司
黑窑厂西里,西城陶然亭,陶然亭路黑窑厂西里,142674,板楼,906户,15栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发商
天桥北里,西城陶然亭,天桥北里,92052,板楼/塔板结合,2298户,8栋,暂无信息,暂无信息,0.52至0.9元/平米/月,北京天宝伟业物业管理有限责任公司,北京市天桥投资开发公司
一瓶,西城陶然亭,陶然亭路2号院,145970,板楼/塔板结合,1675户,8栋,暂无信息,暂无信息,4.38至6.88元/平米/月,中海物业集团有限公司,一瓶房地产开发（北京）有限公司
