名称,区镇,地址,单价,建筑类型,房屋总数,楼栋总数,交易权属,建成年代,物业费,物业公司,开发商
文兴街2号院,西城车公庄,文兴街2号院,110118,板楼,37户,1栋,暂无信息,暂无信息,1元/平米/月,单位自管物业,无开发商
榆树馆东里,西城车公庄,榆树馆东里,0,板楼,220户,6栋,暂无信息,暂无信息,0.8元/平米/月,单位自管物业,北京市兴地房地产经营开发公司
观河锦苑,西城德胜门,新街口外大街34号院,149379,塔楼/板楼/塔板结合,486户,5栋,暂无信息,暂无信息,1.17至2.75元/平米/月,北京观远物业管理有限公司,北京观远房地产开发公司
光泽胡同,西城德胜门,光泽胡同,119707,板楼/平房,105户,14栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发公司
德胜佳苑,西城德胜门,冰窖口胡同1号院,153589,板楼/塔板结合,500户,5栋,暂无信息,暂无信息,3.68元/平米/月,金地物业公司,北京恒远基业房地产开发公司
德胜里西街3号院,西城德胜门,德胜里西街3号院,138547,板楼,84户,1栋,暂无信息,暂无信息,1.66元/平米/月,单位自管物业,无开发公司
德胜里西街5号院,西城德胜门,德胜里西街5号院,146318,板楼,60户,1栋,暂无信息,暂无信息,0.6元/平米/月,无物业管理服务,无开发公司
水车胡同,西城德胜门,新街口东街水车胡同,186875,平房,12户,6栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
四环胡同,西城德胜门,四环胡同,258545,板楼/平房,41户,12栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
德胜里二区,西城德胜门,德胜里二区,162708,板楼/塔板结合,276户,1栋,暂无信息,暂无信息,3.68元/平米/月,中发伟业物业管理有限公司,四川建筑公司
苇坑胡同,西城德胜门,苇坑胡同,124170,板楼/平房,88户,12栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
新德街甲31号院,西城德胜门,新德街甲31号院,142921,板楼,54户,1栋,暂无信息,暂无信息,1.2元/平米/月,无物业管理服务,北京中影房地产开发有限公司
新德街20号,西城德胜门,新德街20号,145569,塔楼,116户,1栋,暂无信息,暂无信息,0.6元/平米/月,街道办事处（委员会）代管物业,北京中影房地产开发有限公司
新德街35号院,西城德胜门,新德街35号院,135385,板楼/塔板结合,696户,5栋,暂无信息,暂无信息,0.9至1.1元/平米/月,无物业管理服务,无开发商
冰窖口胡同73号院,西城德胜门,冰窖口胡同73号院,151602,板楼,312户,4栋,暂无信息,暂无信息,0.5元/平米/月,单位自管物业,北京中影房地产开发有限公司
冰窖口胡同79号,西城德胜门,冰窖口胡同79号,154081,板楼,60户,1栋,暂无信息,暂无信息,0.8元/平米/月,单位自管物业,北京中影房地产开发有限公司
簸萝仓胡同,西城德胜门,簸萝仓胡同,0,平房,164户,41栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发公司
辛勤胡同,西城德胜门,辛勤胡同,129403,板楼/平房,74户,3栋,暂无信息,暂无信息,0.55元/平米/月,街道办事处（委员会）代管物业,北京西都地产发展有限公司
新外大街甲28号,西城德胜门,新街口外大街甲28号,138107,板楼,75户,1栋,暂无信息,暂无信息,0.5元/平米/月,首华物业公司,北京腾信科技孵化器有限公司
新外大街28号院,西城德胜门,"新外大街28号院, 新街口外大街28-9号",134920,板楼/塔板结合,816户,13栋,暂无信息,暂无信息,0.5至0.81元/平米/月,北京市普信物业管理公司,北京惠安兴业房地产开发有限责任公司
新外大街18号,西城德胜门,新街口外大街18号,139838,塔楼,126户,1栋,暂无信息,暂无信息,1.3元/平米/月,北京同心物业管理有限公司,无开发商
新街口东街,西城德胜门,新街口东街,128322,板楼/平房,327户,16栋,暂无信息,暂无信息,1.2至1.5元/平米/月,北控物业,无开发商
西海南沿,西城德胜门,西海南沿,160541,平房,27户,11栋,暂无信息,暂无信息,暂无信息,无物业管理服务,暂无信息
德胜里一区,西城德胜门,德胜里一区,148504,塔楼/板楼,880户,14栋,暂无信息,暂无信息,1.34至1.98元/平米/月,北控物业,水利电力规划院
德胜门外大街125号,西城德胜门,德胜门外大街125号,0,板楼,120户,1栋,暂无信息,暂无信息,暂无信息,北京金融街物业管理有限责任公司,北京金融街建设开发有限责任公司
邱家胡同,西城德胜门,邱家胡同,135893,板楼,131户,2栋,暂无信息,暂无信息,0.65元/平米/月,北京中影物业管理有限公司,房管所代管物业
大半截胡同,西城德胜门,大半截胡同,0,平房,7户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无
板桥二条,西城德胜门,板桥二条,0,平房,6户,3栋,暂无信息,暂无信息,暂无信息,无物业管理服务,无开发商
西海北沿,西城德胜门,西海北沿,0,板楼,9户,3栋,暂无信息,暂无信息,1元/平米/月,北京奥瑞集团,北京住总集团
西海西沿,西城德胜门,西海西沿,0,平房,25户,5栋,暂无信息,暂无信息,暂无信息,天岳恒物业管理公司,无
板桥三条,西城德胜门,板桥三条,0,平房,23户,7栋,暂无信息,暂无信息,暂无信息,无物业管理服务, 陕西亿润经贸有限公司 
新街口北大街,西城德胜门,新街口北大街,0,板楼,92户,11栋,暂无信息,暂无信息,3元/平米/月,北京首佳物业,北京建工地产
南露园,西城阜成门,南露园,103655,板楼,1055户,6栋,暂无信息,暂无信息,1.2至2.4元/平米/月,北京新惠物业管理中心,无开发公司
黄瓜园,西城阜成门,黄瓜园,101576,板楼,322户,8栋,暂无信息,暂无信息,0.55至1.5元/平米/月,单位自管物业,无开发商
阜成门外大街甲41号,西城阜成门,阜成门外大街甲41号,102531,板楼,184户,1栋,暂无信息,暂无信息,1.89元/平米/月,北京华特物业管理发展有限公司,北京市西城区城市建设开发公司
阜成门外北四巷,西城阜成门,阜成门外北四巷,137251,板楼,321户,6栋,暂无信息,暂无信息,0.55至1元/平米/月,暂无信息,无
阜成门北大街,西城阜成门,阜成门北大街15号,116865,塔板结合,385户,1栋,暂无信息,暂无信息,1.55元/平米/月,北京市基强居安物业管理有限公司,无开发商
融城,西城阜成门,百万庄大街9号院,127683,板楼/塔板结合,405户,2栋,暂无信息,暂无信息,3.1元/平米/月,山东宏泰物业发展有限公司北京分公司,中实投资有限责任公司
展览路甲22号院,西城阜成门,展览路甲22号院,117216,板楼,60户,2栋,暂无信息,暂无信息,0.55元/平米/月,单位自管物业,无开发商
三里河路,西城阜成门,三里河路42号,131908,板楼,118户,3栋,暂无信息,暂无信息,1元/平米/月,无物业管理服务,国土资源和房屋管理局住宅合
三塔社区,西城阜成门,展览路,130585,板楼,218户,5栋,暂无信息,暂无信息,0.55元/平米/月,无物业管理服务,无开发商
文华园,西城阜成门,车公庄大街2号院,122520,板楼,396户,2栋,暂无信息,暂无信息,1.2至2.2元/平米/月,北京文华园物业管理有限公司,无开发商
百万庄13号院,西城阜成门,百万庄大街13号院,121190,板楼/塔板结合,213户,3栋,暂无信息,暂无信息,0.55至1元/平米/月,北京首华物业管理公司,无开发商
百万庄未区,西城阜成门,百万庄未区,117172,板楼,306户,7栋,暂无信息,暂无信息,0.55至0.66元/平米/月,无物业管理服务,无开发商
百万庄南街,西城阜成门,百万庄南街,114714,板楼,461户,7栋,暂无信息,暂无信息,0.5元/平米/月,无物业管理服务,无开发商
百万庄卯区,西城阜成门,百万庄卯区,111352,板楼,229户,7栋,暂无信息,暂无信息,0.68元/平米/月,暂无信息,单位宿舍房改房
百万庄大街,西城阜成门,"百万庄大街, 百万庄大街18号, 百万庄大街甲39号, 百万庄大街乙39号, 百万庄大街6号院",125338,板楼/塔板结合,279户,3栋,暂无信息,暂无信息,0.55元/平米/月,暂无信息,单位自建
百万庄7号院,西城阜成门,百万庄大街7号院,116837,板楼,273户,4栋,暂无信息,暂无信息,0.55至0.66元/平米/月,北京首华物业管理有限公司,无开发商
百万庄子区,西城阜成门,百万庄子区,113995,板楼,249户,7栋,暂无信息,暂无信息,0.5至0.66元/平米/月,暂无信息,单位宿舍房改房
百万庄2号院,西城阜成门,百万庄大街2号院,96305,板楼,322户,8栋,暂无信息,暂无信息,0.55至1.1元/平米/月,北京金瑞物业管理有限责任公司,单位宿舍房改房
百万庄巳区,西城阜成门,百万庄巳区,108852,板楼,181户,6栋,暂无信息,暂无信息,0.8元/平米/月,首华物业公司,单位宿舍房改房
百万庄大街甲21号院,西城阜成门,百万庄大街甲21号院,151324,塔楼/板楼,576户,7栋,暂无信息,暂无信息,1.5至2.6元/平米/月,单位自管物业,无开发商
百万庄午区,西城阜成门,百万庄午区,122993,板楼,337户,9栋,暂无信息,暂无信息,0.55至1.2元/平米/月,单位自管物业,无开发商
百万庄大街乙21号院,西城阜成门,百万庄大街乙21号院,117665,塔楼,145户,1栋,暂无信息,暂无信息,0.55元/平米/月,暂无信息,单位宿舍房改房
百万庄寅区,西城阜成门,百万庄寅区,101993,板楼,186户,7栋,暂无信息,暂无信息,0.55至1元/平米/月,首华物业公司,单位宿舍房改房
百万庄大街21号院,西城阜成门,百万庄大街21号院,131418,塔板结合,288户,2栋,暂无信息,暂无信息,1.79元/平米/月,无物业管理服务,无开发商
北营房东里,西城阜成门,北营房东里,129020,塔楼/板楼,958户,7栋,暂无信息,暂无信息,0.55至1.89元/平米/月,北京国信苑物业管理有限公司,无开发商
百万庄1号院,西城阜成门,"百万庄大街1号院, 北礼士路64号",111239,板楼,261户,4栋,暂无信息,暂无信息,0.88至1.5元/平米/月,北京房修一物业管理有限公司,无开发商
北礼士路70号院,西城阜成门,北礼士路70号院,118001,板楼,283户,6栋,暂无信息,暂无信息,1至1.68元/平米/月,无物业管理服务,无开发商
北礼士路60号院,西城阜成门,北礼士路60号院,122871,板楼,192户,1栋,暂无信息,暂无信息,2.3元/平米/月,北京新华物业有限公司,无开发商
北露园,西城阜成门,北露园,99812,板楼,1318户,7栋,暂无信息,暂无信息,0.55至2.34元/平米/月,北京新惠物业管理中心,北京市西城区城市建设开发公司
北礼士路62号院,西城阜成门,北礼士路62号院,97643,板楼/塔板结合,306户,2栋,暂无信息,暂无信息,0.55至1.2元/平米/月,无物业管理服务,无开发商
广安门小区,西城广安门,手帕口南街,86312,板楼,221户,3栋,暂无信息,暂无信息,1.98元/平米/月,私人承办物业,北京市宣武区房地产经营开发公司
广华轩,西城广安门,广安门外大街广华轩,91641,塔楼/板楼,902户,5栋,暂无信息,暂无信息,1.76元/平米/月,瑞斯特物业管理公司,北京广华轩房地产开发有限责任公司
红居南街,西城广安门,红居南街,91959,板楼,396户,7栋,暂无信息,暂无信息,0.6元/平米/月,街道办事处（委员会）代管物业,北京宣兴房地产开发股份有限公司
红居斜街,西城广安门,红居斜街,87572,塔楼/板楼,305户,6栋,暂无信息,暂无信息,1元/平米/月,街道办事处（委员会）代管物业,北京市宣武区房地产经营开发公司
红居南街6号院,西城广安门,红居南街6号院,84158,板楼,224户,2栋,暂无信息,暂无信息,暂无信息,街道办事处（委员会）代管物业,北京市宣武区房地产经营开发公司
红居斜街4号院,西城广安门,红居斜街4号院,86257,板楼,189户,4栋,暂无信息,暂无信息,0.6元/平米/月,街道办事处（委员会）代管物业,北京市宣武区房地产经营开发公司
恒昌花园,西城广安门,恒昌花园,88789,塔楼/板楼,684户,5栋,暂无信息,暂无信息,1.83元/平米/月,福达利文（北京）物业管理有限公司,北京坤厚房地产开发股分有限公司
车站西街15号院,西城广安门,广安门外车站西街15号院,86889,板楼,1269户,9栋,暂无信息,暂无信息,0.9至1元/平米/月,城建物业,无开发商
水口子村51号院,丰台广安门,水口子村51号院,77024,板楼/塔板结合,147户,3栋,暂无信息,暂无信息,1至2.1元/平米/月,北京天岳恒房屋经营管理有限公司物业管理分公司,北京房地集团有限公司
熔炼厂宿舍,西城广安门,熔炼厂宿舍,74787,塔楼,96户,3栋,暂无信息,暂无信息,0.55元/平米/月,街道办事处（委员会）代管物业,北京市宣武区城市建设综合开发总公司
玺源台,西城广安门,"广安门外大街305号, 莲花池东路, 莲花河北街11号院",125553,板楼/塔板结合,1082户,5栋,暂无信息,暂无信息,4.79元/平米/月,北京均豪物业管理有限公司,北京泰乐房地产开发有限公司
手帕口南街,西城广安门,手帕口南街,87660,塔楼/板楼,246户,9栋,暂无信息,暂无信息,2元/平米/月,首华物业公司,无
车站西街1号院,西城广安门,广安门车站西街1号院,82888,塔楼/板楼,203户,2栋,暂无信息,暂无信息,2.3元/平米/月,北京荣旺达物业管理有限公司,北京市宣武区城市建设综合开发总公司
手帕口南街40号院,西城广安门,手帕口南街40号院,83170,板楼,190户,4栋,暂无信息,暂无信息,0.98至1元/平米/月,天岳恒物业管理公司,北京市宣武区城市建设综合开发总公司
车站西街,西城广安门,广安门外车站西街,87594,板楼,31户,2栋,暂无信息,暂无信息,暂无信息,北京都市阳光物业管理有限公司,无开发商
车站西街9号院,西城广安门,广安门车站西街9号院,90960,板楼,250户,3栋,暂无信息,暂无信息,0.8至1.45元/平米/月,无物业管理服务,北京建工集团有限责任公司
蝶翠华庭,西城广安门,广安门外大街305号,112806,塔楼,790户,3栋,暂无信息,暂无信息,2.4元/平米/月,深圳市莲花物业管理有限公司北京分公司,北京港旅房地产开发有限公司
红居南街1号院,西城广安门,红居南街1号院,95778,板楼,350户,6栋,暂无信息,暂无信息,0.5至1元/平米/月,街道办事处（委员会）代管物业,北京宣兴房地产开发股份有限公司
